country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,source,url,geolocation_source,wepp_id,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,generation_gwh_2018,generation_gwh_2019,generation_data_source,estimated_generation_gwh
IND,India,Powerica Kutch Wind Farm,WRI1026788,14.85,23.1897,70.6216,Wind,,,,,,CDM,https://cdm.unfccc.int/Projects/DB/LRQA%20Ltd1270819651.34/view,WRI,,,0.274,,,,,,,,
IND,India,Powerica Theni Wind Farm,WRI1026792,9.9,9.9855,77.5777,Wind,,,,,Powerica Limited,CDM,https://cdm.unfccc.int/Projects/DB/LRQA%20Ltd1300097036.88/view,WRI,,,,,,,,,,,
IND,India,Powerica Tirunelveli Wind Farm,WRI1026791,16.5,9.0198,77.4501,Wind,,,,,Powerica Limited,CDM,https://cdm.unfccc.int/Projects/DB/LRQA%20Ltd1264590823.08/view,WRI,,,,,,,,,,,
IND,India,Pratapgarh Solar Power Plant,WRI1026185,9,23.3682,70.7432,Solar,,,,,Integrated Coal Mining (ICML),Coal Mi ICM,http://icmlindia.com,Industry About,,,,,,,,,,,
IND,India,Precious Solar Power Plant,WRI1026186,15.2,23.9151,71.9424,Solar,,,,,Precious Energy Services Pvt Ltd,Se Pvt Rsolar,http://www.moserbaersolar.com,Industry About,,,51.173,,,,,,,,
IND,India,Punjawa - Sikh Wala Solar Power Plant,WRI1026187,19,30.0208,74.546,Solar,,,,,Azure Urja Private Limited,Urja Private edEr,http://www.azurepower.com,Industry About,,,,,,,,,,,
IND,India,R.A.P.S.,IND0000350,1080,24.8747,75.6189,Nuclear,,,,2000,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,0,6945,7612,6684.6,7720.62,7195.06,,Central Electricity Authority,
IND,India,R.P.SAGAR,IND0000351,172,24.9174,75.5794,Hydro,,,,1968,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,379.4134,515.5095,446.5361,376.3687,332.6484,,Central Electricity Authority,
IND,India,RABRIYAWAS CEMENT,WRI1019896,18.7,26.2984,74.1234,Coal,,,,,Ambuja Cements ltd,Ambuja Cements ltd,http://www.ambujacement.com/,WRI,,,5.015,,,,,,,,
IND,India,RADHANAGRI,IND0000354,4.8,16.4072,73.9616,Hydro,,,,1952,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,40.766,,,,,,,,
IND,India,RAGHUNATHPUR TPP PH-I,IND0000355,1200,23.622,86.661,Coal,Oil,,,2015,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,11.47245,240.7999,1831.84,2103.8239,2990.0335,,Central Electricity Authority,
IND,India,RAICHUR,IND0000356,1720,16.3532,77.3422,Coal,Oil,,,1996,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,9983.018,10422.69,10503.882,9833.69,8065.38,,Central Electricity Authority,
IND,India,RAICHUR STEEL,WRI1019929,35,16.3027,77.3608,Coal,,,,,Surana Industries ltd,Surana Industries ltd,http://www.suranaind.com/,WRI,,,,,,,,,,,
IND,India,RAIGARH TPP,IND0000357,1000,21.9846,83.2331,Coal,Oil,,,2007,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,5.135,7368.39,4663.18,4045.104,3801.42,3002.607,,Central Electricity Authority,
IND,India,RAIKHEDA,IND0000358,1370,21.4499,81.8525,Coal,Oil,,,2015,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,0,20.24275,588.74,687.88,1242.19,2566.8,,Central Electricity Authority,
IND,India,RAJASHREE CEMENT,WRI1019930,38.5,17.1427,77.1749,Coal,,,,,Grasim Cement ltd,Grasim Cement ltd,http://www.grasim.com/,WRI,,,5.309,,,,,,,,
IND,India,RAJGHAT,IND0000359,135,28.6361,77.2542,Coal,Oil,,,1990,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,359.1398,38.21225,0,0,0,,Central Electricity Authority,
IND,India,RAJGHAT (MP),IND0000360,45,24.7635,78.2322,Hydro,,,,1999,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,82.11735,36.7553,61.9487,57.91895,79.6199,,Central Electricity Authority,
IND,India,RAJIV GANDHI  TPS HISAR,IND0000361,1200,29.356,75.869,Coal,Oil,,,2010,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,13.353,5380.2671,4389.5609,3574.2349,4404.532,3614.79411,,Central Electricity Authority,
IND,India,RAJPURA DARIBA MINE,WRI1019897,160,24.9643,74.1197,Coal,,,,,Hindustan Zinc ltd,Hindustan Zinc ltd,http://www.hzlindia.com/,WRI,,,0.074,,,,,,,,
IND,India,RAJPURA TPP,IND0000362,1400,30.557,76.577,Coal,Oil,,,2014,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,5373.91,7262.500572,8952.47,8647.43,8658.17,,Central Electricity Authority,
IND,India,RAMANAGARAM MILL,WRI1019931,11,12.7145,77.4524,Biomass,,,,,Spr Pvt ltd,Spr Pvt ltd,http://www.mapsofindia.com/whitepages/foods-and-beverages/food-processors-and-manufacturers/sprsugars,WRI,,,,,,,,,,,
IND,India,RAMGANGA,IND0000363,198,29.5169,78.7574,Hydro,,,,1976,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,2892.881024,268.48085,500.01735,180.0353,249.3868,187.1993,,Central Electricity Authority,
IND,India,RAMGARH GT,IND0000364,270.5,27.336,70.538,Gas,Oil,,,2008,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,0.348,1153.89723,1459.399526,1367.92423,1391.01485,955.56505,,Central Electricity Authority,
IND,India,RAMMAM,IND0000365,50,27.114,88.1376,Hydro,,,,1995,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,75.812,236.16325,252.50115,247.1779,121.85765,235.74535,,Central Electricity Authority,
IND,India,RAMPUR,IND0000366,412.02,31.4,77.5927,Hydro,,,,2013,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,452.377169,1310.98215,1973.49295,1950.6179,2004.925,1819.62615,,Central Electricity Authority,
IND,India,RANGANADI,IND0000367,405,27.3426,93.8168,Hydro,,,,2002,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,1705.822036,1103.9326,1273.84875,1242.76495,1409.6563,1046.59075,,Central Electricity Authority,
IND,India,RANGIT-III,IND0000368,60,27.2949,88.2921,Hydro,,,,2000,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,2.67003,326.0416,343.54365,345.4043,344.18045,347.34455,,Central Electricity Authority,
IND,India,RANJANI MILL,WRI1019979,12.5,18.5354,76.245,Biomass,,,,,Natural Alliend indust,Natural Alliend indust,http://naturalsugar.in/,WRI,,,66.721,,,,,,,,
IND,India,RANJIT SAGAR,IND0000369,600,32.4404,75.7305,Hydro,,,,2000,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,46.703,1853.486,1947.48365,1299.5496,1794.4029,1447.2474,,Central Electricity Authority,
IND,India,RAS CEMENT PLANT,WRI1019898,36,26.263,74.1878,Coal,,,,,Shree Cement ltd,Shree Cement ltd,http://www.shreecement.in/,WRI,,,,,,,,,,,
IND,India,RATIJA TPP,IND0000370,100,22.3404,82.493,Coal,Oil,,,2014,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,215.21,218.93,344.356238,641.872,689.008,,Central Electricity Authority,
IND,India,RATNAGIRI GAS,IND0000371,1967.08,17.5587,73.167,Gas,,,,2003,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,0.707,0.045355,1150.497,4472.098,4418.715,4378.709,,Central Electricity Authority,
IND,India,RAYAL SEEMA,IND0000372,1650,14.704,78.4577,Coal,Oil,,,2008,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,30.624,6420.386,6532.615,6020.8487,6216.6381,5949.706,,Central Electricity Authority,
IND,India,RELIANCE ENERGY,IND0000373,48,15.3771,73.877,Gas,,,,1999,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,12.214,0,0,,0,,Central Electricity Authority,
IND,India,RENGALI,IND0000374,250,21.2759,85.0355,Hydro,,,,1988,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,0,738.7477,596.4627,550.7922,758.79695,833.70055,,Central Electricity Authority,
IND,India,RIHAND,IND0000375,3000,24.027,82.7915,Coal,Oil,,,2002,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,19784,19628,20486,22019,21253.624,,Central Electricity Authority,
IND,India,RIHAND_Hydro,IND0000376,300,24.1778,83.0361,Hydro,,,,1962,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,35.625,571.35885,373.0454,564.4038,829.6111,558.90145,,Central Electricity Authority,
IND,India,RITHALA CCCP,IND0000377,94.8,28.7327,77.1016,Gas,,,,2010,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,1800.86003,0,0,0,0,0,,Central Electricity Authority,
IND,India,RMC MANGROL,IND0000378,6,25.1732,75.832,Hydro,,,,1992,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,,,,,,,,
IND,India,ROKHIA GT,IND0000379,63,23.626,91.1948,Gas,,,,2007,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,176.920998,416.23,466.77,434.18,406.76,437.55,,Central Electricity Authority,
IND,India,ROPAR,IND0000380,840,31.0417,76.5847,Coal,Oil,,,1990,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,6.197,5260.71,3600.7,2508.11,2068.276,1572.83,,Central Electricity Authority,
IND,India,ROSA TPP PH - 1,IND0000381,1200,27.818,79.936,Coal,Oil,,,2010,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,7847.42,6434,7270.28,7090.9,3960.55,,Central Electricity Authority,
IND,India,RSMNL Wind Farm,WRI1026679,22.5,,,Wind,,,,,Rajasthan State Mines and Minerals Limited,CDM,https://cdm.unfccc.int/Projects/DB/BVQI1201770524.09/view,,,,,,,,,,,,
IND,India,R_GUNDEM - B,IND0000352,62.5,18.7695,79.4494,Coal,Oil,,,1970,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,173.1111,356.966,403.96,421.72,372.59,,Central Electricity Authority,
IND,India,R_GUNDEM STPS,IND0000353,2600,18.7572,79.456,Coal,Oil,,,1990,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,509.892,19224,18990,18357,17704,17371,,Central Electricity Authority,
IND,India,Rajgarh - NTPC Solar Power Plant,WRI1026188,50,23.9637,76.719,Solar,,,,,National Thermal Power Corporation (NTPC),National Thermal Power Corporation (NTPC),http://www.ntpc.co.in,Industry About,,,1.437,,,,,,,,
IND,India,Rajgarh - Ujaas Solar Power Plant,WRI1026189,16.5,23.9796,76.7329,Solar,,,,,Ujaas Energy Limited,Ujaas Energy Limited,http://ujaas.com,Industry About,,,14.247,,,,,,,,
IND,India,Raksa Solar Power Plant,WRI1026190,2,25.4106,78.4805,Solar,,,,,Astonfield Management Limited,Astonfield Management Limited,http://astonfield.com,Industry About,,,35.852,,,,,,,,
IND,India,Ram Tirath Jaga Solar Power Plant,WRI1026191,10,29.9619,75.1631,Solar,,,,,Welspun Solar Punjab Private Limited,Welspun Solar Punjab Private Limited,http://www.welspunrenewables.com,Industry About,,,,,,,,,,,
IND,India,Ramagundam Solar Power Plant,WRI1026192,10,18.764,79.4873,Solar,,,,,Government of India,National Thermal Power Corporation (NTPC),http://www.ntpc.co.in,Industry About,,,,,,,,,,,
IND,India,Rapar Khokhara Solar Power Plant,WRI1026193,5,23.2592,70.0097,Solar,,,,,Taxus Infrastructure and Power Projects Pvt Ltd,Taxus Infrastructure and Power Projects Pvt Ltd,http://taxusgroup.com,Industry About,,,9.802,,,,,,,,
IND,India,Rasulpur Solar Power Plant,WRI1026194,1,27.9363,75.679,Solar,,,,,Ganges Enterprises Private Limited,Rajasthan Renewable Energy Corporation Limited (RREC),http://energy.rajasthan.gov.in/content/dam/raj/energy/common/Details%20of%20commissioned%20Solar%20Projects%20.pdf,Industry About,,,,,,,,,,,
IND,India,Ratedi Mondri Wind Farm,WRI1026770,26.4,26.8026,70.7736,Wind,,,,,Ratedi Wind Power Private Limited,CDM,https://cdm.unfccc.int/Projects/DB/RINA1354700454.05/view,WRI,,,,,,,,,,,
IND,India,Ravra - IOC Solar Power Plant,WRI1026195,5,27.4108,72.2164,Solar,,,,,Indian Oil Corporation (IOC),Indian Oil Corporation (IOC),https://www.iocl.com,Industry About,,,,,,,,,,,
IND,India,Ravra - NWEPL Solar Power Plant,WRI1026196,5,27.4118,72.2127,Solar,,,,,Northwest Energy Private Limited (NWEPL),Sterling and Wilson,http://sterlingandwilson.com/northwest-energy-pvt-ltd,Industry About,,,67.99632,,,,,,,,
IND,India,Ravra - SEI Solar Power Plant,WRI1026197,5,27.4092,72.2193,Solar,,,,,SEI Solar Energy Private Limited,SEI Solar Energy Private Limited,http://ifcext.ifc.org/ifcext/91,Industry About,,,,,,,,,,,
IND,India,Ravra - Welspun Solar Power Plant,WRI1026198,50,27.4137,72.1577,Solar,,,,,Welspun Solar AP Private Limited,Welspun Solar AP Private Limited,http://www.welspunrenewables.com,Industry About,,,0,,,,,,,,
IND,India,Relaxo Footwear Kui Inda Wind Farm,WRI1026752,6,26.4586,72.4706,Wind,,,,,Relaxo Footwears Limited,CDM,https://cdm.unfccc.int/Projects/DB/SGS-UKL1316100537.64/view,WRI,,,2.259,,,,,,,,
IND,India,Roaring 40s Wind Farms (Khandke) Private Limited - Phase II,WRI1026666,50.4,19.1474,74.8763,Wind,,,,,Roaring 40's Wind Farms Private Limited,CDM,https://cdm.unfccc.int/Projects/DB/DNV-CUK1263981578.63/view,WRI,,,46.428,,,,,,,,
IND,India,Rojhani Solar Power Plant,WRI1026199,30.5,23.7025,75.9246,Solar,,,,,Ujaas Energy Limited,Ujaas Energy Limited,http://ujaas.com,Industry About,,,,,,,,,,,
IND,India,Rucha Soya Wind Farm,WRI1026084,35.1,23.0562,70.6004,Wind,,,,,,CDM,https://cdm.unfccc.int/filestorage/z/4/H6BE40Q3YPZ7ULD8OWFR1AIT5V2SXM.pdf/8592%20PDD.pdf?t=Sjd8b2pkZHV0fDDHMHx5kl40-cCl4qrFlA08,WRI,,,,,,,,,,,
IND,India,Ruchi Soya Palsodi Wind Farm,WRI1026678,22.5,,,Wind,,,,,Rucha Soya Industries Limited,CDM,https://cdm.unfccc.int/Projects/DB/RWTUV1285157251.43/view,,,,,,,,,,,,
IND,India,S.SAROVAR CHPH,IND0000382,250,21.8376,73.7559,Hydro,,,,2004,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,608.61165,701.02725,871.9583,560.0457,591.8658,,Central Electricity Authority,
IND,India,S.SAROVAR RBPH,IND0000383,1200,21.8301,73.7501,Hydro,,,,2005,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,2286.26125,1458.5506,2321.20565,374.72695,0,,Central Electricity Authority,
IND,India,SABARIGIRI,IND0000384,300,9.3098,77.0727,Hydro,,,,1966,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,1218.60635,1165.31415,794.79605,963.6177,1508.818,,Central Electricity Authority,
IND,India,SAGARDIGHI TPP,IND0000385,1600,24.3696,88.1046,Coal,Oil,,,2012,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,3628.781,2350.934,4222.614,5717.741,5487.276,,Central Electricity Authority,
IND,India,SAHAKAR SHIROMANI,WRI1019980,18,17.708,75.1361,Biomass,,,,,Sahakar Shiromani vasantrao,Sahakar Shiromani vasantrao,http://www.sitsonindia.com/pdf/EPC%20power%20projects.pdf,WRI,,,,,,,,,,,
IND,India,SAINJ,IND0000534,100,,,Hydro,,,,2017,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,,,,134.31505,406.76595,,Central Electricity Authority,
IND,India,SALAL I & II,IND0000386,690,33.142,74.8097,Hydro,,,,1990,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,3474.1221,3573.4032,3405.97455,3230.85455,3395.48725,,Central Electricity Authority,
IND,India,SALAYA TPP,IND0000387,1200,22.3049,69.7101,Coal,Oil,,,2012,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,6224,4912,4889,2514,0,,Central Electricity Authority,
IND,India,SALORA,IND0000388,135,22.49,82.6062,Coal,Oil,,,2014,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,124.7792,0,0,0,0,,Central Electricity Authority,
IND,India,SAMALPATTI DG,IND0000389,105.7,12.2995,78.4038,Oil,,,,2001,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,223.6504362,37.56064325,0,,0,,Central Electricity Authority,
IND,India,SAMAYANALLUR DG,IND0000390,106,9.9751,78.0445,Oil,,,,2001,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,243.634,39.954,11.308044,,0,,Central Electricity Authority,
IND,India,SAMEERWADI MILL,WRI1019932,24,16.3918,75.0411,Biomass,,,,,Godavari Mills ltd,Godavari Mills ltd,http://www.somaiya.com/,WRI,,,,,,,,,,,
IND,India,SANGLI KRANTI,WRI1019981,19.7,17.1354,74.4272,Biomass,,,,,Kranti Ssk ltd,Kranti Ssk ltd,http://food.industry-focus.net/sugar/379-kranti-ssk-to-expand-its-sugar-mill-in-kundal-village-kranti-ssk-to-expand-its-sugar-mill-in-kundal-village.html,WRI,,,,,,,,,,,
IND,India,SANGLI MIRAJ BIOMASS,WRI1019982,10,16.9171,74.4821,Biomass,,,,,Sinewave Pvt ltd,Sinewave Pvt ltd,https://cdm.unfccc.int/Projects/redirector?ref=4063,WRI,,,7.736,,,,,,,,
IND,India,SANGLI VASANTDADA,WRI1019983,12.5,16.881,74.5898,Biomass,,,,,Vasantdada Ssk ltd,Vasantdada Ssk ltd,http://viainfotech.biz/Biomass/theme5/document/green_market/REC-project-list.pdf,WRI,,,,,,,,,,,
IND,India,SANJAY BHABA,IND0000391,120,31.2642,78.4835,Hydro,,,,1989,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,542.36455,0,186.463,490.92305,586.4729,,Central Electricity Authority,
IND,India,SANJAY GANDHI,IND0000392,1340,23.3026,81.0668,Coal,Oil,,,2000,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,0,6229.793,6483.941,6316.03,6877.859,7972.703,,Central Electricity Authority,
IND,India,SANKESHWAR MILL,WRI1019933,26,16.2478,74.5003,Biomass,,,,,Shri Hiranyakeshi ssk,Shri Hiranyakeshi ssk,http://www.belgaum.nic.in/english/Heerasugarfactory.html,WRI,,,-449.973,,,,,,,,
IND,India,SANTALDIH,IND0000393,500,23.6013,86.4666,Coal,Oil,,,2009,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,3125.74,3378.12,3364.42,2693.417,3245.672,,Central Electricity Authority,
IND,India,SARKARPATHY,IND0000394,30,10.4558,76.8302,Hydro,,,,1966,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,3.876,133.5688,78.8836,62.97355,85.0327,129.00175,,Central Electricity Authority,
IND,India,SASAN UMPP,IND0000395,3960,23.9784,82.6275,Coal,Oil,,,2013,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,247.299,15069,29342,27671,29909,30905,,Central Electricity Authority,
IND,India,SATNA CEMENT PLANT,WRI1020009,29,24.5959,80.858,Coal,,,,,Birla Corp ltd,Birla Corp ltd,http://www.birlacorporation.com/,WRI,,,,,,,,,,,
IND,India,SATPURA,IND0000396,1330,22.11,78.173,Coal,Oil,,,1993,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,5532.937,4959.34,3260.348,4524.357,6757.733,,Central Electricity Authority,
IND,India,SBT SUGAR,WRI1019984,16,19.6125,74.1924,Biomass,,,,,Sahakarmaharshi Bhausaheb thor,Sahakarmaharshi Bhausaheb thor,http://www.thoratsugar.com/,WRI,,,,,,,,,,,
IND,India,SEIONI TPP,IND0000397,600,22.7355,79.9123,Coal,Oil,,,2016,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,,3.7026,291.01875,1552.43,2342.564,,Central Electricity Authority,
IND,India,SEMBCORP GAYATRI,IND0000524,1320,14.351,80.1443,Coal,Oil,,,2016,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,2271.168975,,,8470.57,8470.1,9064.815475,,Central Electricity Authority,
IND,India,SENGULAM,IND0000398,48,9.976,77.0309,Hydro,,,,1977,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,150.61315,160.18505,115.0817,144.18545,122.3651,,Central Electricity Authority,
IND,India,SERVALAR,IND0000399,20,8.6895,77.3048,Hydro,,,,1986,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,,,,,,,,
IND,India,SEWA-II,IND0000400,120,32.6762,75.8215,Hydro,,,,2010,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,594.0747,594.08465,468.25695,503.85805,495.8284,,Central Electricity Authority,
IND,India,SEWA-III,IND0000401,9,32.6029,75.9006,Hydro,,,,2002,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,,,,,,,,
IND,India,SHAHPUR,IND0000402,6.6,,,Hydro,,,,1997,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,,,,,,,,
IND,India,SHANAN,IND0000403,110,31.9894,76.8072,Hydro,,,,1954,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,505.2809,529.90715,470.5156,505.9774,470.02805,,Central Electricity Authority,
IND,India,SHARAVATHY,IND0000404,1035,14.2352,74.7673,Hydro,,,,1969,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,5229.1827,2651.1775,2695.22615,2708.73825,4762.2491,,Central Electricity Authority,
IND,India,SHARAVATHY TAIL RACE (Gerusupa),IND0000405,240,14.2352,74.7673,Hydro,,,,2001,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,554.1155,301.67405,275.217,279.48555,523.04165,,Central Electricity Authority,
IND,India,SHIMSAPURA,IND0000406,17.2,12.3409,77.1906,Hydro,,,,1939,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,1.131,,,,,,,,
IND,India,SHIROL MILL,WRI1019985,36,16.7493,74.5854,Biomass,,,,,Datta Ssk ltd,Datta Ssk ltd,http://dattasugar.co.in/,WRI,,,,,,,,,,,
IND,India,SHIRPUR,IND0000535,150,,,Coal,Oil,,,2017,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,,,,4.3134,0,,Central Electricity Authority,
IND,India,SHIVAPURA,IND0000407,18,,,Hydro,,,,1992,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,,,,,,,,
IND,India,SHOLAYAR,IND0000408,54,10.3046,76.7305,Hydro,,,,1964,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,53.98,237.05875,208.95995,166.01575,203.66655,201.37805,,Central Electricity Authority,
IND,India,SHOLAYAR I&II,IND0000409,70,10.3575,76.879,Hydro,,,,1971,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,194.302,260.2721,262.47105,226.96945,156.94135,219.7557,,Central Electricity Authority,
IND,India,SHREE MEGA POWER,WRI1019899,300,26.0743,74.3858,Coal,,,,,Shree Cement ltd,Shree Cement ltd,http://www.shreecement.in/,WRI,,,1.911,,,,,,,,
IND,India,SHRI MALAPRABHA,WRI1019934,22,15.6933,74.7162,Biomass,,,,,Shri Malaprabha ssk,Shri Malaprabha ssk,http://www.mapsofindia.com/whitepages/foods-and-beverages/wine-and-beer/shrimassk,WRI,,,0.051,,,,,,,,
IND,India,SHRI SHANKAR,WRI1019986,20,17.8676,74.8405,Biomass,,,,,Shri Ssk ltd,Shri Ssk ltd,http://viainfotech.biz/Biomass/theme5/document/green_market/REC-project-list.pdf,WRI,,,0.205,,,,,,,,
IND,India,SHRIRAM RAYONS PLANT,WRI1019900,40,25.1296,75.8832,Coal,,,,,Dcm Industries ltd,Dcm Industries ltd,http://www.dcmsr.com/,WRI,,,12529.27864,,,,,,,,
IND,India,SIIL Jaibhim Wind Farm,WRI1026789,33.6,21.127,74.2673,Wind,,,,,Serum Institute of India Limited,CDM,https://cdm.unfccc.int/Projects/DB/LRQA%20Ltd1340102581.62/view,WRI,,,366.096,,,,,,,,
IND,India,SIKKA REP.,IND0000411,500,22.4208,69.8276,Coal,Oil,,,2015,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,829.691,778.43,1927.747,2419.087,2467.2425,,Central Electricity Authority,
IND,India,SIMHADRI,IND0000412,2000,17.591,83.0917,Coal,Oil,,,2006,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,14196,13656,13389,11062,11703,,Central Electricity Authority,
IND,India,SIMHAPURI TPP,IND0000413,600,14.2133,80.0838,Coal,Oil,,,2013,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,2881.574,3684.9,1439.363,22,89.541,,Central Electricity Authority,
IND,India,SINGARENI TPP,IND0000414,1200,18.8372,79.5748,Coal,Oil,,,2016,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,,1.09395,3312,9004.21,8207.13,,Central Electricity Authority,
IND,India,SINGRAULI STPS,IND0000415,2000,24.1033,82.7068,Coal,Oil,,,1984,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,13431,15054,13998,13616,13610,,Central Electricity Authority,
IND,India,SINGUR,IND0000416,15,18.6609,78.0876,Hydro,,,,1999,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,,,,,,,,
IND,India,SIPAT STPS,IND0000417,2980,22.13,82.293,Coal,Oil,,,2010,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,20603,21078,22522,21771,22625,,Central Electricity Authority,
IND,India,SITAPURAM POWER LIMITED,IND0000525,43,16.8301,80.0407,Coal,Oil,,,2016,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,,,250.971,198.288,287,,Central Electricity Authority,
IND,India,SIVASAMUNDRUM,IND0000418,42,12.3082,77.165,Hydro,,,,1927,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,220.82035,215.3777,144.4143,175.92595,282.76905,,Central Electricity Authority,
IND,India,SOLAPUR STPP,IND0000536,1320,31.7537,77.246,Coal,Oil,,,2018,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,,,,1064,1604,,Central Electricity Authority,
IND,India,SONAI MILL,WRI1019987,16,19.3804,74.8397,Biomass,,,,,Mula Ssk ltd,Mula Ssk ltd,http://viainfotech.biz/Biomass/theme5/document/green_market/REC-project-list.pdf,WRI,,,,,,,,,,,
IND,India,SONE EAST CANAL,IND0000419,3.3,,,Hydro,,,,1996,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,0.015,,,,,,,,
IND,India,SONE WEST CANAL,IND0000420,6.6,,,Hydro,,,,1993,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,,,,,,,,
IND,India,SOUTHERN REPL.,IND0000421,135,22.5488,88.2926,Coal,Oil,,,1990,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,905.97,479.43,370.84,274.96,257.4394,,Central Electricity Authority,
IND,India,SRINAGAR,IND0000422,330,30.2313,78.7924,Hydro,,,,2015,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,0,,896.86315,1274.34625,1375.6273,1368.43345,,Central Electricity Authority,
IND,India,SRISAILAM,IND0000423,770,16.0869,78.9007,Hydro,,,,1984,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,211.342,1146.96635,205.01975,637.40695,572.07525,548.31465,,Central Electricity Authority,
